,Re,Twist Ratio,Perforation (%),Number of Tapes,Nu,Skin Friction
34,0.4139906238839839,0.027252666521542096,0.7457209026763073,5,0.5210382738519687,0.37867675391170275
35,0.832461089503754,0.9570216690660583,0.7478846234025714,5,0.6276769241182406,0.2944460279967717
36,0.2597558226749856,0.30399554405162243,0.7510770111528797,2,0.39085905154046313,0.39665863526500966
37,0.850978392588038,0.7908852665881527,0.001260930887932197,5,0.3420472441509752,0.0555647145952753
38,0.8435295979486406,0.7592489980956996,-0.002302213776832028,3,0.2329465160619464,0.03226015591293471
39,0.49174207232045,0.052653231765392126,0.742996565127006,5,0.29886001384890337,0.2982933306763364
40,0.0595942183698438,0.45521895457914346,0.5088298170748503,3,0.09844587134950013,0.3967635447683141
41,0.1337476627153953,0.300951705426443,0.506390961900069,5,0.2020063638886568,0.3631482961887047
42,0.04015364675186546,0.034875181484826726,0.5019598262161732,3,0.021734870395170844,0.4337111045784344
43,0.4240312544745721,0.4465939676692873,0.0033067128420081037,2,0.14884474714894283,0.22430464220427873
44,0.2680160176770932,0.93157289019138,0.25157217425302164,5,0.0958095743913181,0.32168327664219476
45,0.5800245098031186,0.6424461628698388,0.5014465810971479,3,0.3476307956848571,0.1445726740774721
46,0.27414941079416677,0.4135183241961809,0.5055953023197817,1,0.19054433014530955,0.3703158265864253
47,0.8498296112858992,0.05509322284649761,0.7538741708889142,5,0.6727123124383989,0.5516137232890816
48,0.24856292177611677,0.4456297346914356,0.7479516549018946,5,0.3479271519969352,0.5583635332350076
49,0.7924908404960085,0.5516232625284629,0.0009444269723993562,4,0.22008942654544295,0.2069490701059938
50,0.9629529153618753,0.11598233555892545,-0.0005169058234768646,4,0.5007811631897611,0.10495074833187844
51,-0.019266887536718583,0.4233226245479982,0.26208257661123324,3,0.043256646811985044,0.4578380467410188
52,0.1865593418609756,0.44565460535391116,0.2562554649735264,5,0.13621353880067924,0.285758338082763
53,0.17303931770569786,0.9248493111646403,-0.0010840074600695325,4,0.11507831977178488,0.24691618972751975
54,0.7974949859861141,0.0444520896231364,0.7506183674602366,1,0.38045292859729446,0.349277946530095
55,0.23499947849968292,0.0805533891202633,0.25439308282580264,3,0.11916253337140552,0.5124884988292714
56,0.6068763037039762,0.09526409368142102,1.0047567015007894,4,0.32112817567495316,0.5266444268468461
57,0.2268749743162865,0.4424162706425288,0.5041069195388913,1,0.13262583603075195,0.3292013267998768
58,0.7085914484942228,0.7736343721062873,0.24897309666180692,4,0.24206114809790397,0.13816683355845286
59,0.8660550086488045,0.33560233514525306,0.9942145327712639,5,0.7224285911828746,0.4528399657503924
60,0.2059867313645193,0.5419952044737356,0.74827337777107,5,0.47828924162893627,0.7359009091165534
61,0.09114763676134342,0.4584328707421361,0.5045497627338221,2,0.09658539323800011,0.6321116972680936
62,0.41800740313964435,0.06558184803063181,0.7490686935394918,4,0.27476510977284807,0.27072610849048695
63,0.08916419177398732,0.43470013589418854,0.504841246074184,5,0.1103830216897282,0.592768814340719
64,0.7818804151654737,0.006536716100152856,1.0011600985678843,3,0.737427377893016,0.44327091014006925
65,0.46423167979378743,0.333493987520346,0.4981762998987182,2,0.2679593721159349,0.2663137180616101
66,0.7066246530875687,0.7665896624132421,-0.0006615186497001824,2,0.21581907614000817,0.10946295186839676
67,0.7131332187828555,0.5592891343692564,0.01174129714892935,4,0.4380945850671257,0.1383393220846791
68,0.4419784231866174,0.6492827892234955,0.003216775533935893,5,0.12568128155839087,0.11645186681303382
69,0.8670378840013756,0.09906142297498957,0.9998736860635868,1,0.7676202916618201,0.3308834323716235
70,0.24757779760418952,0.857470762385424,0.2512783091214467,2,0.08479123969048437,0.373725506644203
71,0.5638295972389975,0.7412448501750708,0.750277691492913,5,0.41063517817732453,0.6033548300419568
72,0.6041168808330557,0.8672552335684507,0.25435455159946274,3,0.4064355175422618,0.3140547697684901
73,0.9298092126675176,0.44250226007390575,0.998984556923559,1,0.7935887176373644,0.4184127965929643
74,0.9439707686290792,0.07070907377208926,0.9973535517011505,5,0.5811027213206131,0.237996744372446
75,0.20962812550868487,0.328611239611923,0.49999284232150015,1,0.23670013407262638,0.2159328100711339
76,0.9535845444721942,0.06351746545507514,0.000554356723068698,2,0.2237312682647551,0.08388105112044805
77,0.1034951648049225,0.870121721399478,0.25383639350216103,3,0.13750607676823157,0.36213117543857276
78,0.2117448527521378,0.21113216441641935,0.255772437771957,5,0.08653852894931685,0.26008725434884505
79,0.6330355503526173,0.9980798072243853,-0.0016739418046901153,1,0.18384289932276687,0.11518503573718998
80,0.37498707861041275,0.44223330923360926,0.003578651942252995,2,0.14845109443703458,0.07923465466166393
81,0.08536918479641215,0.43422056921638047,0.2564323484354489,3,0.07045342867807161,0.3498310872436034
82,0.6315676887271915,0.7696086902277636,0.7516533095584983,2,0.749386946048655,0.40142116343133627
83,0.6472959030220797,0.019500800635347905,-0.0013878146913631458,2,0.3486239813604986,0.06321973164562594
84,0.10278468146621342,0.4272125228774855,0.2599068328909231,2,0.07283840494986085,0.3409032656592203
85,0.5074842634754162,0.07987200236088308,1.0032383969544432,2,0.4892891608513852,0.2778009942646732
86,0.27174378359297785,0.2904437182743422,0.2516136007472202,2,0.1790228825352751,0.38447369121118957
87,0.409348076503387,0.7637432864400318,0.2513552342702875,1,0.2553531181554527,0.26005772486564016
88,0.0765305996089274,-0.014822948122247478,0.5042033423943241,4,0.06307523598376366,0.49005545400030354
89,0.7993897274618519,0.127456543724715,0.9977241795699358,1,0.37155342900968147,0.3743763628437334
90,0.7827301945403351,0.7716868313186273,-0.0009534429452702025,2,0.2589303139203396,0.09004217552260615
91,0.16570191087890443,0.08541836737210202,0.5028538339922284,4,0.2321861793621106,0.496157163511587
92,0.819092199360157,0.07732684340265532,1.004386711276342,2,0.6268444089080056,0.20793972880511682
93,0.4903394352284288,0.1983878364180052,-0.0027183985498800698,1,0.37406065285469575,0.11648168489098389
94,0.831501802635362,0.2916999236914031,0.2495833841853938,1,0.15593372979516576,0.1144324078112579
95,0.7921246462678937,0.3179345816031796,0.9997188044366759,3,0.41400261826281276,0.54498991150251
96,0.12687215423334705,0.6544359241807348,1.001807406723827,3,0.3874188368430413,0.5699303839441316
97,0.5704032142007291,0.3295667447555768,0.7474360992409156,5,0.5844963111200063,0.26089927066678026
98,0.6143642921378364,0.0848082011196554,0.744951226538705,4,0.5946203226944886,0.32563974741188706
99,0.6924181757849621,0.008300675862450306,0.7495599293455282,3,0.447626437252845,0.34548831619915493
100,0.3467887302223842,-0.005918546857873297,0.9999047766819563,3,0.5824783598008342,0.4556665552448832
101,0.6850727508811187,0.11088698117180018,0.9988277146738289,4,0.5710718379214956,0.3771751613484942
102,0.34032802929187356,0.6771128197106502,0.752787386459045,2,0.2502494238701081,0.38378295107858423
103,0.6423746747896898,0.06559839995567743,0.004703884622718231,4,0.21866752654094385,0.108367394556128
104,0.14080285768003237,0.6650191344426046,0.2531813025140592,5,0.2418037554083492,0.31799816752935034
105,0.7219857428828863,0.07069786003267522,0.7475319481918156,1,0.3650951920080567,0.2646207113495122
106,0.8391035292130676,0.44571234265696036,0.0050847143986451635,4,0.2900256247533801,0.1897818712564952
107,0.3716738879856922,0.9782821626290248,0.747631958134345,1,0.5573361199693043,0.46472269274232536
108,0.32378458845734837,0.06255012562914597,-0.006859725416490122,2,0.433147784306395,0.1480038805429116
109,0.38514797291272435,0.031603045256093545,0.7520765302642645,2,0.3503132669408024,0.24270525468322418
110,0.8018723618148774,0.8591980369401653,0.0005451943134235255,5,0.3665820714941894,0.2824330434813933
111,0.4224655291688597,0.2007827820614268,0.5021081267042838,5,0.27766397160074346,0.24335106908164222
112,0.8118525830692566,0.07812414786716818,1.0065878623171924,4,0.4626417370190077,0.42095405635490174
113,0.894154634371685,0.04420156760517087,1.0053170139309622,3,0.9277056801615806,0.42431916046508644
114,0.9373205611355386,0.047387594778201265,0.001368923080040166,3,0.2541809408206957,0.12462479970535999
115,0.4063506037640189,0.3191292424636181,0.5035234171460383,1,0.136586800055152,0.27664639528717616
116,0.9487685688409668,0.900060552587079,0.002104023013782585,5,0.34175234354677086,0.10525722003804747
117,0.20316185449813196,0.35170107042932414,0.7503737593312728,5,0.3377123576929245,0.5312253517381956
118,0.14516696267184326,0.01418145937095093,0.5035357409225275,3,0.047876106167917425,0.4261399764506877
119,0.9506659363704605,0.7900665962574929,0.0029844892213529437,1,0.553654814958369,0.12326686337539575
120,0.21037138929739552,0.8767794626463243,0.007996223121299358,3,0.1444513117979842,0.20607117706710543
121,0.7432640562926451,0.7872570437687263,-0.004464226596375177,3,0.24178844809620376,0.13470731824895604
122,0.41386743230334383,0.33286276668057435,0.7503453037157402,5,0.18299830929126576,0.3343689683592631
123,0.7741940616001787,0.10233122436375683,0.9978997119565904,4,0.512182609283589,0.5101184979608879
124,0.1325113855538918,0.529495071703679,0.7518018799133603,2,0.3857525953357011,0.3934248156708583
125,0.7608606260568085,0.7715217204907358,1.0012270572607804,3,0.6548333044763923,0.3645675223245323
126,0.5394336740662556,0.07415413507179541,0.7430786905222949,4,0.40535467703001393,0.36082441911701324
127,0.4191083999207959,0.3140681177896991,1.0072090310028252,1,0.3633583096999561,0.5133012220058758
128,1.0150725721771514,0.04251101923426828,0.7491799039541591,1,0.3485916347427074,0.11550027041408346
129,0.929689175336425,0.778992791227016,-4.5766238103455825e-05,4,0.305343764010257,0.0316584846928637
130,0.395427034056024,0.8977297498959815,0.0035008811206135326,4,0.3048420836880675,0.0893240984142389
131,0.9798670792547863,0.3278537682028922,-0.0025992273601494957,1,0.5647289013397688,0.03422518014379054
132,0.2612816658739944,0.653410827641555,0.2520034432503448,5,0.23366057344584062,0.29438189501137296
133,0.9133868704710122,0.0529337547021259,0.24465893730969418,4,0.4295063123355899,0.1582684453890987
134,0.012226983935385155,0.660005118731248,0.7517830418294312,5,0.12628431599149556,0.4806837939487951
135,0.5902445891382476,0.9474709302630276,-0.0012043883788456292,3,0.309394063443047,0.0618000221699629
136,0.8868917322619565,0.34338179515576384,-0.004110865222402497,2,0.27297441295180974,0.1051204293624396
137,0.3210897532579932,0.9236955246276797,0.2524327665507933,4,0.250970780610632,0.21521599317176837
138,0.09412732033615447,0.07093801725430551,0.5054117025047785,1,0.10613084650613107,0.5036015503109558
139,0.4395532199349028,0.6559216036498516,0.7513040377528343,4,0.3508794404049816,0.3824376492970524
140,0.5645689446488164,0.34315344409933446,0.7519886777506782,4,0.5392519313008468,0.3575723650180185
141,0.5155896176998958,0.44019436246143673,-0.0018057623247092103,5,0.16939201275161708,0.2751046018386123
142,0.15354067099370483,0.9158805006691664,0.750940875113044,2,0.2737684013255795,0.4326560180162088
143,1.0073686686624128,0.07666818386507179,0.0015853184790855256,5,0.5686042874574648,0.08989577633093226
144,0.27707529397747865,0.920082683666407,0.7503081014490627,5,0.5364723962275416,0.3578664783258892
145,0.7508375991666858,0.33681212637097196,0.7510704632066081,5,0.5411299592611333,0.5360923604726499
146,0.8016011590630291,0.07018629541294501,1.0058409095780976,5,0.5871069312527374,0.4744422919511048
147,0.62304260316495,0.08154655589482315,0.0012514706913786299,3,0.2493509452419638,0.15060012236812587
148,0.15518016513113483,0.43329019284397097,0.25781497614182647,4,0.10621192767558446,0.48936623511849797
149,0.6607714530119352,0.5427169295970355,0.0024892035140817344,4,0.24601741252365225,0.1638390800741814
150,0.6475157161868417,0.9295132209326806,0.004343268367013868,5,0.34228740577614064,0.1321959417366687
151,0.8330668479002414,0.7734129184980962,0.750052929788351,1,0.46375282409595553,0.3434509517360632
152,0.1181256314499007,0.6460032574561902,0.7544122368969394,4,0.1138142578413544,0.5361810789671964
153,0.33557090292392766,-0.03891811005992886,1.0061339045970592,3,0.3231923207470369,0.40396544531937917
154,0.8676454452228584,0.7820619445477819,0.7460985785704785,5,0.6443574613479759,0.2677911593517186
155,0.15464171103612293,0.46295495233503003,0.257522436375423,1,0.10474105676643013,0.3383770792816114
156,0.24120520347321772,0.4470296801583174,0.250491246850342,4,0.09154444542543272,0.20430909206527317
157,0.7915532059329227,0.0910847538063329,0.2515651360955131,5,0.574080762890114,0.20610711723607308
158,0.8976302696939547,0.9254930805065089,0.7492835079476788,2,0.8148189945754614,0.20907567350032716
159,0.15792402203282913,0.8827101403398145,0.5055297547041278,4,0.21086725237091344,0.34433770394953994
160,0.16870086319056166,0.4453953467970853,0.7500123482007558,3,0.1266546712687071,0.2983280779975155
161,0.8961738900597813,0.9623277858473374,-1.8227221326716503e-05,1,0.29966753005428054,0.10854559550983778
162,0.17946769874363616,0.7818708677655412,0.256306216779981,1,0.09415437512699508,0.5965720145921634
163,0.5698645774708593,0.7562873136600655,0.005198020301574367,1,0.3258916068996857,0.135808585040483
164,0.6813592363742974,0.02814145372326715,0.7542322042549737,1,0.6907600559601744,0.26628019936199576
165,0.30540559580547205,0.07476252751634564,0.49694865468439536,5,0.40292915703578547,0.4566425725584853
166,0.504996973072477,0.5602073346838017,0.0002685000088494772,5,0.2929974403420162,0.07146839922006061
167,0.4252621083943233,0.6360405258260964,0.2554577193143738,1,0.23492815319380145,0.21940744793127204
168,0.6667097220987731,0.7509256817918124,0.2532817726411795,2,0.6024846310176262,0.14551764349051952
169,0.43109941054901085,0.5545889574844686,0.7536506009413753,3,0.32579538251427104,0.30070507777570704
170,0.1509204029650745,0.4455585978922687,0.25507774247520454,3,0.09253179366786371,0.3229276081511859
171,0.050764347137397955,0.41877060373568553,0.5052062522413998,3,0.05166942253714936,0.5859323117145986
172,0.1680086059310613,0.3209730809835042,0.7531999529487751,3,0.3134628267038643,0.37339675045045134
173,0.16399251485570437,0.3207961734102368,0.50292879799393,4,0.10611310049844011,0.5831405294748155
174,0.09896707881011159,0.4341774133823959,0.25916318701527236,5,0.11378101316543317,0.7221101574835901
175,0.15564395222790137,0.027160120879987294,0.7457285814318961,4,0.13204413460501951,0.3218121523790235
176,1.0684758265919085,0.5606925528644586,0.00620403900867624,2,0.38924711866059813,0.003596165527160869
177,0.8432120478020938,0.07524817422925814,0.7469012595291918,1,0.5909078954969745,0.27572139403193074
178,0.8568129757796126,0.7727432795557959,0.2482587323312536,3,0.3765646669525743,0.19220087643496994
179,0.8450338852425647,0.3390426871972476,1.0015680374543559,2,0.5463464464879378,0.3597823898205963
180,0.3012764264964736,0.7897968337858883,-0.0026961375272311202,5,0.33977900986240506,0.17335851742772462
181,0.2495051762293949,0.013850649621251716,1.0013076846704665,1,0.2517025677430226,0.3099201631318024
182,0.17501980500262188,0.41766412611867093,0.5019128230044497,3,0.2867610396983899,0.38624148210630105
183,0.7592314235713121,0.3484210002776197,0.9987714348074269,2,0.5124086190663407,0.39238536347047337
184,0.853706908371199,0.06419734856962933,0.7495262319610536,1,0.3549036860940592,0.24648561928499232
185,0.1312530544111204,0.21435994649071544,0.2550443372588529,4,0.06762607431156907,0.305031756379593
186,0.3889529978168661,0.7411350951827264,0.9974018129715827,3,0.6172855819578273,0.4990309687164355
187,0.05401138112385534,0.43196400463019974,0.5030164816290198,1,0.055569126922191556,0.2739791130163878
188,0.7874656405854228,0.22318108241929846,0.9988324456883009,3,0.5017862459652107,0.29962425680483884
189,0.31366278079568594,0.0488920767153497,0.7474919165261955,1,0.5449109909344162,0.5840587264443647
190,0.5717635360513106,0.12743175182602273,-0.00041940465289636757,4,0.3790230042424668,0.10431593801608367
191,0.8263565631033518,0.12106880020063993,0.9977066202009679,4,0.6294748132511812,0.5136833196596745
192,0.4190822370135853,0.0102154576097764,0.7537381244684201,2,0.272825991653536,0.4172863309509525
193,0.06648123798013629,0.20631516124494817,0.49910622256447157,5,0.16122193346892724,0.34161669532611627
194,0.42263889076095196,0.4254674481550015,0.7538852771337688,2,0.391018574825551,0.40222063486542287
195,0.3144871856561873,-0.03149226986789559,0.7466987747026413,3,0.2773956398146685,0.4528307548319091
196,0.8955037057383941,0.05579706272061772,-0.0005763815124283261,2,0.33689059932905135,0.07411091107674762
197,0.19017236663895723,0.002274678717622977,0.25794861423751886,1,0.08418845690291181,0.45657072586627
198,0.9316615371663902,0.05766501788682188,0.0007858739125387098,3,0.37127957543343226,0.016652946099336235
199,0.2760419687340845,0.4220609019057306,0.25274592185697903,5,0.0826730166518779,0.30105456659871477
200,0.4229598908371803,0.5495667445090704,0.7516576591275724,3,0.33105951778431675,0.43663400261398383
201,0.5179262438924347,0.047685257293958554,0.7561130842089239,2,0.15520516073759408,0.2823460265083614
202,0.7683034347218747,0.036927754286020284,0.0030268714301598183,3,0.4114824393830012,0.08189262272351966
203,0.18024818499592202,0.348462176438941,0.752366129678414,3,0.29513267271102267,0.45442534875224483
204,0.7976931495662032,0.3453489031387,0.9997050554918749,4,0.6331279843681231,0.396822102123677
205,0.8902095098829867,0.7667841831479572,0.006113326792969311,1,0.31665174281726133,0.05602957112394709
206,0.3214822462784508,0.8921415487167323,0.2510994913528625,4,0.22994677265091257,0.26868080964844027
207,0.46279500023766207,0.5666350398692006,0.748296916119139,4,0.22174993309832108,0.32465266933919573
208,0.5805331073235858,0.541149252435646,0.004468394994772048,2,0.20722273753270504,0.04740567648011841
209,0.3101915794742551,0.039489438547385264,0.9952665672101035,4,0.2406396707760245,0.4227963222588013
210,0.7550916958740775,0.1402627307632279,1.000344082979241,4,0.5563168342581811,0.3666308014851851
211,0.2949870465492853,0.5640604035168768,1.0037214587498613,3,0.517086129244281,0.44175121231392334
212,0.8941225776526279,0.03155936363439995,0.004824114925644199,2,0.2657684270441756,0.08838058552793826
213,0.4656108669186098,0.11140607683361643,0.991029794672689,4,0.4501167548935391,0.4678510147434292
214,0.8240950893114266,0.54792907194193,0.49916300458708196,1,0.4857535993763946,0.25638128332932664
215,0.5919598844762942,0.04348358853970306,0.7505374579061447,5,0.2937122370522407,0.2589254466536168
216,0.483440778920915,0.11345608998761761,0.7454130318935906,4,0.2752277680955221,0.2511460978553914
217,0.7936681312083342,0.09100411308781381,0.7477995225468351,1,0.7422606941239025,0.31001716553299974
218,0.8237069760426807,0.08574831141678009,0.745614507314722,3,0.6600375913458529,0.40340770817319804
219,0.624549884080713,0.5169630115373022,0.5003291565555739,2,0.32814436144459896,0.2748610436551022
220,0.11541060182922191,0.46521490356461165,0.2514376077100127,4,0.035600391947050225,0.3260143746186524
221,-0.029675206082477854,0.08813637153557757,0.5050215660842472,5,0.008032316284750526,0.5330786874605885
222,0.5048990431657228,0.09401647667841243,0.9942602694716883,5,0.3824291377436111,0.36698163892887875
223,0.36743810319387865,0.5506159974371367,0.0008847387841289095,3,0.2710234320407877,0.0932312816107213
224,0.9167916480448681,0.09326013840093686,-0.005036245513048769,4,0.6539120878373429,0.081505847306606
225,0.869643881329126,0.3538301733573837,1.0016724012093503,5,0.8052851888298871,0.372012345096657
226,0.5405778453220557,0.9210120286925647,0.7483095055886745,3,0.7644611264985328,0.3361437037272021
227,0.8143858097339974,0.23537906836234163,0.9985976201064104,1,0.5985130824531604,0.4322232203976694
228,0.06929984676359029,0.32015629230083814,0.25352521851909715,4,0.04628846525161806,0.6821278607763597
229,0.8222173688951464,0.34811020932127595,0.9949007639357859,1,0.8062016900894851,0.4095456484370973
230,0.46133155567336676,0.3412941771360175,1.000577342148398,3,0.6390418790664514,0.45390685899381855
231,0.31476589422161605,0.06214345108199395,0.7563851777052638,1,0.2037433726064693,0.6289423414741144
232,0.18359120123466266,0.4124823258296442,0.24964310095918765,1,0.09181465118468664,0.32946167129373943
233,0.26744035794732185,0.6503087807697449,0.24909291374892673,3,0.18815340723425633,0.17263154965394856
234,0.38282110261619184,0.006286880335825973,0.0032513682838850497,3,0.26254400907960834,0.1186253353278254
235,0.5283271969361882,0.31229585958803213,0.7556244815240031,1,0.491078821887865,0.256800951920297
236,0.12467227977763452,0.45062581595643514,0.5070334941220696,1,0.12246451888431543,0.5328433273337944
237,0.11044924665284293,0.6668394595518301,0.5030450877509884,2,0.22441073386235785,0.3897737732648825
238,0.1302203559712383,0.43548294265019716,0.504765769003581,2,0.13588350794125598,0.633874023331009
239,0.6169097802981132,0.8831454571085611,0.9898221668881126,5,0.4558638273625436,0.47677462500562234
240,0.8632066854271467,0.06580877317779306,1.0000372456676911,2,0.5705927457405624,0.46330558804561994
241,0.7130731985214844,0.055285977295238625,0.9985945361535609,3,0.6274121282545593,0.30162387641570365
242,0.35796013228325935,0.4316134126219103,0.2523637685345126,5,0.3749612151167281,0.24004940294489702
243,0.5338904821238704,0.43989993790587,0.2484835032303131,5,0.3600108543841342,0.3100034915899089
244,0.7926024776744128,0.07041626926161582,0.7518910554181427,3,0.5282491727958343,0.52969871724118
245,0.18572897963193996,0.6568983805627251,0.2525850930450855,2,0.2187525696733523,0.21936418303966404
246,0.8336305296490722,0.022534045662094472,0.24912224035784822,2,0.37015540981461337,0.2236732902951416
247,0.7164814749180478,0.034280306067765054,-0.0022730207142518874,1,0.27645989609543814,0.07549100968735692
248,0.3501295554674844,0.02171838982872782,0.7467906582843873,4,0.18620587988296297,0.4804388631612796
249,0.367692972256752,0.7482024898134184,0.0009136900837126618,3,0.27278516364735333,0.21503923827058222
250,0.026959034062579004,0.4227409418663499,0.2650810664725065,4,0.053743369869817224,0.47136669731336117
251,0.15497683093376202,-0.00602238413257411,1.004375102712708,5,0.2539481057996552,0.5361080917783893
252,0.16453339313369703,0.4310631743345256,0.5035429140306837,2,0.10504266838408811,0.251385947238695
253,0.09532168674344152,-0.012393286834597658,0.5020155253597159,5,0.07229009359694466,0.5908617339642604
254,0.40577496353632103,0.7723763513834275,0.0036848660214795683,2,0.23434808024724785,0.13412492325422015
255,0.8182394585383648,0.3338158142798126,0.7524555343924451,5,0.5306613338197815,0.4815546199035547
256,0.478685192196486,0.005938113615915848,0.7481130531923834,5,0.3317273649095681,0.32608959692796613
257,0.9116878953240146,0.9556722893480094,-3.0417609840028116e-05,5,0.33251447303096177,0.043650800547745505
258,0.18544254228923768,0.0755341753631417,0.754063127782329,5,0.2859572593731486,0.6148426361174855
259,0.3433997688260257,0.7783840959524952,0.001969124746179656,4,0.17128544516102828,0.13976456438587154
260,0.781512151367849,-0.0005271647373655194,0.992107326293332,5,0.7851611835276682,0.39041371763354626
261,0.09013986224522527,0.44122574982593,0.5050187625862623,2,0.30080464786688244,0.6031068830926353
262,0.49663671947451027,0.7805412558863121,-0.0031830130855433946,4,0.26898466246088354,0.1814300583336992
263,0.5232863571298612,0.6976768217313203,0.7453873509551356,4,0.3625889636272172,0.24565771643147122
264,0.004071826472985041,0.3190315923212719,0.5032267791414797,3,0.06258906852110852,0.582812056653302
265,0.37789488454542464,0.06259172236101357,0.5024896813415028,3,0.3333417033574704,0.5600520320379653
266,0.4579499344652578,0.02048861936431013,0.2500472424456364,1,0.33145286956037295,0.13995584608305725
267,0.4375178718765083,0.035633673178892496,0.7501233208661228,1,0.5593050820542992,0.2836092427275267
268,0.5868509094756038,0.7987621716463069,0.25227227720866274,4,0.304806371688108,0.19693959014705692
269,0.37583787147431974,0.40976342123559156,0.2568851656446043,3,0.31914956610487044,0.3504781241750443
270,0.836684128871368,-0.0025930248288381363,0.751249882111729,5,0.45323827800997796,0.2691975718995201
271,0.12419907504789116,0.03725631793544823,0.5021618592168999,2,0.32343775968796845,0.3173501663203844
272,0.681902655941495,0.11016055803138802,1.0035900659340768,2,0.8075709826143194,0.5338024804429303
273,0.7791107240875815,0.09712360834691854,0.7492161532985401,4,0.554962350643384,0.3680310507070631
274,0.19328595356422523,0.645214045599979,0.256413489887778,2,0.11487118557673065,0.3354531608820339
275,0.4425735655593714,0.3163274644487961,0.002023471692579451,2,0.3013655842684391,0.23042309102266817
276,0.637076565087052,1.03879897188692,1.0000370116015977,1,0.8600618003384196,0.5398538893252284
277,0.2196481132023188,0.4398172108567244,1.0103751845322313,5,0.4104999584106485,0.48026351071790896
278,0.6195716701257626,0.534769729296471,-0.002175863886430198,5,0.2981848654010947,0.10019996711035815
279,0.1996699973250214,0.6787359492182589,0.2563004128245218,1,0.14372111635035845,0.32666956634818733
280,0.08197853668790503,0.43877225445333123,0.5032510462882321,3,0.056644363388322364,0.3080009408824547
281,0.5632032864685901,0.05471062066701371,0.7432910120136657,4,0.5279448436587186,0.49043332568988585
282,0.776718496315344,0.07722215619887907,0.24623358197044298,4,0.28801046196597546,0.2063900527217027
283,0.8505200387437692,0.015237911351749373,-0.002802251850742464,5,0.34570366564247124,0.0720097895869036
