,Re,Twist Ratio,Perforation (%),Number of Tapes,Nu,Skin Friction
52,0.39393939444444454,0.55555,0.5,4,0.30934610626521236,0.27972027972027974
53,0.17171717222222221,0.6666625,0.25,1,0.07721202158559672,0.3566433566433566
54,0.9090909111111112,0.7777750000000001,0.25,4,0.4069938496399076,0.18181818181818182
55,0.13131313333333333,0.44445,0.0,3,0.06628398360490013,0.27272727272727265
56,0.6060606055555555,0.7777750000000001,0.75,2,0.458699339658716,0.3356643356643357
57,0.6262626277777777,0.7777750000000001,0.75,5,0.5481938240796183,0.3706293706293707
58,0.7979798,0.7777750000000001,1.0,2,0.7047485675587862,0.3286713286713287
59,0.5757575777777777,0.44445,0.0,5,0.24299788383795184,0.1608391608391609
60,0.8686868666666667,1.0,0.75,3,0.6186715884874564,0.23076923076923078
61,0.7373737388888889,0.44445,0.0,4,0.34208288633819445,0.13286713286713286
62,0.7070707055555555,0.33333749999999995,0.25,1,0.3660108333702425,0.10489510489510495
63,0.8989899000000001,1.0,0.5,4,0.54563745704874,0.20979020979020974
64,0.5656565666666666,0.33333749999999995,0.75,3,0.4104526030754167,0.3216783216783217
65,0.8282828277777777,0.0,1.0,4,0.7216393206507866,0.3636363636363637
66,0.13131313333333333,1.0,0.75,3,0.17114135144282083,0.5594405594405596
67,0.7777777777777778,0.33333749999999995,1.0,5,0.6232934027067535,0.3916083916083916
68,0.6262626277777777,0.6666625,0.25,3,0.3618244907467358,0.18181818181818182
69,0.14141413888888887,0.33333749999999995,0.5,5,0.16029750012932287,0.48251748251748255
70,0.32323232222222226,0.44445,1.0,5,0.4068731482736831,0.5384615384615383
71,0.74747475,0.6666625,0.75,1,0.44587862311184356,0.34265734265734266
72,0.48484848333333336,0.1111125,0.75,3,0.4621729694530876,0.2937062937062937
73,0.3434343444444445,0.0,0.0,5,0.19246052608890724,0.19580419580419578
74,0.74747475,0.8888875,1.0,5,0.6655091281676079,0.41258741258741255
75,0.25252525000000003,0.0,0.0,4,0.1487351883025838,0.21678321678321671
76,0.6868686888888889,1.0,0.75,5,0.6007496332470392,0.2867132867132867
77,0.4949494944444444,0.33333749999999995,0.25,2,0.30655915567196684,0.20979020979020974
78,0.8080808055555555,0.7777750000000001,1.0,4,0.6806316231493725,0.37762237762237755
79,0.030303027777777755,0.44445,0.75,2,0.06961392129662343,0.6783216783216786
80,0.4646464666666667,0.0,0.25,2,0.21514426856155416,0.20979020979020974
81,0.5151515166666667,0.55555,0.75,1,0.4275681920456786,0.3006993006993008
82,0.6363636388888889,1.0,0.0,4,0.26951093632140777,0.09790209790209786
83,0.5151515166666667,0.0,0.25,4,0.33159471524113393,0.23776223776223776
84,0.8787878777777777,0.6666625,0.75,2,0.6272150137623225,0.21678321678321671
85,0.39393939444444454,0.222225,0.25,3,0.2831549240916884,0.23076923076923078
86,0.20202019999999998,0.1111125,0.5,1,0.1862935991423103,0.3986013986013987
87,0.7070707055555555,0.0,0.75,4,0.5181276885215029,0.31468531468531463
88,0.84848485,0.33333749999999995,0.0,4,0.3199627550069936,0.06993006993006995
89,0.8080808055555555,0.7777750000000001,0.25,2,0.39106295979359734,0.13986013986013995
90,0.9898989888888887,0.6666625,0.5,2,0.6423128275123381,0.10489510489510495
91,0.48484848333333336,0.55555,1.0,2,0.41302418456422246,0.4685314685314686
92,0.6666666666666666,0.1111125,0.75,2,0.4800972913869601,0.3006993006993008
93,0.37373737222222225,0.222225,0.75,3,0.30436455464069706,0.3356643356643357
94,0.6363636388888889,0.222225,1.0,1,0.4684223925715578,0.30769230769230765
95,0.5555555555555556,0.8888875,0.0,3,0.17942004514974913,0.0839160839160839
96,0.48484848333333336,0.222225,0.25,4,0.3021658964206466,0.27272727272727265
97,0.32323232222222226,0.33333749999999995,0.75,2,0.27943110098917645,0.34965034965034963
98,0.9494949500000001,0.33333749999999995,0.5,5,0.620785721941243,0.23076923076923078
99,0.9797979777777779,0.6666625,0.75,5,0.7682503339573515,0.27272727272727265
100,0.2828282833333334,1.0,0.0,4,0.14001527531575914,0.19580419580419578
101,0.9090909111111112,0.6666625,0.75,1,0.6582974751099921,0.2657342657342658
102,0.5353535333333334,0.33333749999999995,0.5,4,0.3073225833608602,0.23776223776223776
103,0.3838383833333333,0.0,0.75,1,0.3377119416251679,0.41958041958041964
104,0.8989899000000001,0.55555,0.5,5,0.6725956845711535,0.23776223776223776
105,0.26262626111111115,0.1111125,1.0,5,0.30978867794136894,0.6363636363636365
106,0.22222222222222227,0.7777750000000001,0.5,5,0.22471111970634067,0.40559440559440557
107,0.26262626111111115,0.0,0.75,1,0.28293549779846794,0.4265734265734266
108,0.6363636388888889,0.0,0.75,1,0.5034149696065845,0.30769230769230765
109,0.5959595944444444,0.7777750000000001,0.5,4,0.47988631757036604,0.24475524475524474
110,0.14141413888888887,0.44445,0.25,5,0.11881004005459624,0.44755244755244755
111,0.31313131111111114,0.55555,0.5,2,0.22472701036239823,0.3216783216783217
112,0.4949494944444444,0.6666625,0.0,3,0.21012282124736242,0.11188811188811182
113,0.11111111111111112,0.8888875,1.0,5,0.15443689093566548,0.7342657342657344
114,0.07070707222222224,0.6666625,0.75,1,0.0980693529088184,0.5594405594405596
115,0.31313131111111114,0.222225,0.5,2,0.23323594953262877,0.37762237762237755
116,0.3838383833333333,0.44445,0.0,3,0.1870861033507984,0.1608391608391609
117,0.5757575777777777,0.6666625,0.75,1,0.3801088881848915,0.3356643356643357
118,0.8080808055555555,0.55555,0.5,5,0.5169933661582446,0.17482517482517473
119,0.2424242444444445,0.33333749999999995,1.0,1,0.24567157124440403,0.5034965034965035
120,0.3030303055555556,0.1111125,0.5,5,0.2177878651512165,0.31468531468531463
121,0.4747474722222223,0.222225,0.75,2,0.37079155415011533,0.3286713286713287
122,0.42424242222222225,0.44445,0.0,1,0.15410082046500118,0.13286713286713286
123,0.5959595944444444,0.1111125,1.0,4,0.5434567180791375,0.4265734265734266
124,0.8181818166666668,1.0,0.0,5,0.2878119006137513,0.09090909090909088
125,0.14141413888888887,0.8888875,0.5,1,0.09662668419823019,0.4685314685314686
126,0.8383838388888889,0.7777750000000001,0.0,1,0.2550531441015406,0.04895104895104896
127,0.5454545444444444,0.44445,0.25,5,0.3203143780346504,0.23076923076923078
128,0.6161616166666667,0.8888875,0.75,1,0.4535727435352923,0.27272727272727265
129,0.39393939444444454,1.0,0.75,5,0.3541317227195472,0.34965034965034963
130,0.29292929444444443,0.1111125,1.0,4,0.3610482152933703,0.5174825174825175
131,0.7979798,0.44445,0.0,4,0.2803740592816139,0.06293706293706297
132,0.26262626111111115,0.6666625,0.5,5,0.2552664846115901,0.37762237762237755
133,0.9595959611111111,0.55555,0.5,1,0.5599627144351057,0.20979020979020974
134,0.05050505000000001,0.7777750000000001,0.0,3,0.03270398446367176,0.3706293706293707
135,0.1212121222222222,0.33333749999999995,0.0,3,0.055071942409557664,0.27272727272727265
136,0.7070707055555555,0.0,0.25,1,0.32952487276486936,0.1608391608391609
137,1.0,0.33333749999999995,0.5,4,0.569601242581684,0.1888111888111888
138,0.14141413888888887,0.1111125,0.75,2,0.177965542971884,0.5594405594405596
139,0.32323232222222226,0.7777750000000001,0.25,3,0.2154996106789266,0.2587412587412588
140,0.36363636111111114,0.8888875,0.5,3,0.31492507893767924,0.3706293706293707
141,0.05050505000000001,0.33333749999999995,1.0,2,0.11028149113859255,0.7482517482517481
142,0.3838383833333333,0.1111125,0.0,2,0.15592351252471082,0.18181818181818182
143,0.17171717222222221,0.44445,1.0,3,0.21147116031880037,0.6363636363636365
144,0.07070707222222224,0.55555,0.5,5,0.11849763651848573,0.6223776223776225
145,0.9898989888888887,0.6666625,1.0,2,0.7310496319284528,0.3006993006993008
146,0.5757575777777777,0.55555,0.0,4,0.28913522035437517,0.11888111888111891
147,0.2828282833333334,0.7777750000000001,1.0,4,0.280838607396999,0.47552447552447547
148,0.1919191944444445,0.55555,0.75,5,0.26088298628027806,0.6223776223776225
149,0.11111111111111112,0.6666625,0.25,1,0.07795313473619649,0.3356643356643357
150,0.26262626111111115,0.6666625,0.5,3,0.2132806665149729,0.37762237762237755
151,0.39393939444444454,0.222225,0.25,5,0.20303896963633727,0.2587412587412588
152,0.21212121111111115,0.6666625,0.75,4,0.19019864334369158,0.4265734265734266
153,0.14141413888888887,0.1111125,1.0,3,0.21868450387174143,0.7132867132867136
154,0.5050505055555555,0.8888875,1.0,5,0.5323795784107518,0.4615384615384616
155,0.5454545444444444,0.222225,0.0,4,0.23338944650816357,0.14685314685314682
156,0.9797979777777779,0.44445,1.0,2,0.8111169001184361,0.3286713286713287
157,0.4444444444444445,0.55555,0.0,3,0.17077519015536669,0.11888111888111891
158,0.7070707055555555,0.44445,0.0,5,0.3677659056169412,0.04895104895104896
159,0.18181818333333333,1.0,0.75,5,0.2635587022811206,0.4615384615384616
160,0.7575757555555556,0.8888875,1.0,3,0.5980042688387954,0.37762237762237755
161,0.05050505000000001,1.0,0.0,1,0.03260661193293603,0.3286713286713287
162,0.84848485,0.6666625,0.5,2,0.5541274626713275,0.20279720279720287
163,0.020202022222222213,0.1111125,0.5,2,0.03767539311623541,0.5384615384615383
164,0.6565656555555556,0.8888875,0.0,2,0.2761410589871296,0.09790209790209786
165,0.6565656555555556,0.7777750000000001,0.0,3,0.25105174166661876,0.13286713286713286
166,0.6161616166666667,0.0,0.0,3,0.2018606943946218,0.1258741258741259
167,0.8989899000000001,0.1111125,0.0,1,0.32035697851684736,0.041958041958041925
168,0.7575757555555556,0.44445,1.0,3,0.5644685606750892,0.3706293706293707
169,0.11111111111111112,0.55555,0.5,1,0.10331834089379192,0.48251748251748255
170,0.5858585833333333,0.33333749999999995,0.5,3,0.42091710723792336,0.20979020979020974
171,0.11111111111111112,0.33333749999999995,0.75,3,0.14871118326896487,0.6153846153846154
172,0.5555555555555556,1.0,0.0,3,0.2673427070172123,0.11888111888111891
173,0.9898989888888887,0.55555,0.25,5,0.5853887784244111,0.1608391608391609
174,0.2828282833333334,0.44445,0.75,3,0.2536087848956271,0.5174825174825175
175,0.7676767666666666,0.222225,0.75,5,0.6268207902524687,0.30769230769230765
176,0.4343434333333334,0.0,0.5,2,0.29446535211496183,0.2937062937062937
177,0.4343434333333334,0.33333749999999995,0.75,1,0.3760675900602932,0.40559440559440557
178,0.8585858611111111,1.0,0.0,5,0.2907996820516392,0.06993006993006995
179,0.5454545444444444,0.44445,1.0,1,0.46123339215130077,0.3916083916083916
180,0.8585858611111111,0.55555,0.75,4,0.7481878735360733,0.2657342657342658
181,0.29292929444444443,0.222225,0.0,4,0.16895215999659197,0.2237762237762238
182,0.21212121111111115,0.33333749999999995,0.0,1,0.09619188880056988,0.23776223776223776
183,0.9898989888888887,0.7777750000000001,1.0,2,0.7218174988580704,0.2517482517482517
184,0.14141413888888887,0.6666625,1.0,4,0.21518010706244994,0.7622377622377623
185,0.6666666666666666,0.6666625,1.0,5,0.6632360881532455,0.34265734265734266
186,0.4949494944444444,0.44445,0.75,1,0.44148164477080776,0.38461538461538464
187,0.33333333333333337,0.0,1.0,5,0.32225168567741364,0.5244755244755246
188,0.030303027777777755,0.8888875,0.25,5,0.043755766702178345,0.5524475524475525
189,0.4949494944444444,0.55555,1.0,2,0.4568898334625435,0.47552447552447547
190,0.07070707222222224,0.222225,0.75,4,0.14165674627659952,0.5734265734265735
191,0.5757575777777777,0.1111125,0.0,5,0.2756640012063375,0.16783216783216787
192,0.7171717166666666,0.6666625,0.75,3,0.5380917621148502,0.2937062937062937
193,0.20202019999999998,0.33333749999999995,0.0,2,0.07054504612178396,0.23076923076923078
194,0.6767676777777778,0.1111125,0.75,1,0.4278041851930867,0.21678321678321671
195,0.060606061111111095,1.0,1.0,3,0.1500689891142244,0.7552447552447554
196,0.010101011111111113,0.222225,1.0,4,0.10777685326466767,0.8601398601398602
197,0.41414141666666676,0.1111125,1.0,2,0.371067781086265,0.45454545454545453
198,0.5151515166666667,0.0,0.0,1,0.23182168114350515,0.11888111888111891
199,0.4040404055555556,0.0,0.5,3,0.25082453909490204,0.3286713286713287
200,0.7979798,0.0,0.5,3,0.6434518832625072,0.19580419580419578
201,0.9090909111111112,0.8888875,0.25,3,0.40092902861095714,0.11188811188811182
202,0.15151515000000004,0.1111125,0.25,5,0.12474131195285006,0.38461538461538464
203,0.8383838388888889,0.1111125,1.0,4,0.7158419359822944,0.31468531468531463
204,0.9595959611111111,0.0,0.75,4,0.6212333651033756,0.27972027972027974
205,0.33333333333333337,1.0,0.25,4,0.22553608142507403,0.23076923076923078
206,0.9898989888888887,0.8888875,0.75,2,0.7028974751776119,0.24475524475524474
207,0.5555555555555556,0.33333749999999995,0.5,2,0.3826933174381693,0.20979020979020974
208,0.09090908888888889,0.1111125,0.25,2,0.08719676317479079,0.41258741258741255
209,0.5454545444444444,0.0,0.5,5,0.42099148903223543,0.3286713286713287
210,0.8686868666666667,0.8888875,0.5,5,0.5619334938853094,0.23076923076923078
211,0.9696969722222222,0.44445,0.0,2,0.33775623260269,0.02797202797202797
212,0.7575757555555556,1.0,1.0,5,0.8079827217853796,0.3706293706293707
213,0.41414141666666676,0.8888875,0.5,3,0.2383669409438982,0.31468531468531463
214,1.0,0.33333749999999995,0.0,1,0.35276208340701076,0.02797202797202797
215,0.27272727222222226,0.222225,0.75,1,0.2554088243179781,0.4405594405594406
216,0.6767676777777778,0.1111125,1.0,4,0.6436503474136943,0.3566433566433566
217,0.31313131111111114,0.8888875,0.25,1,0.16763661653446427,0.23776223776223776
218,0.17171717222222221,0.1111125,0.75,4,0.16860594655397598,0.5174825174825175
219,0.2424242444444445,1.0,0.75,5,0.26525156429984925,0.5594405594405596
220,0.9191919166666667,0.7777750000000001,0.25,2,0.4498969305000181,0.04895104895104896
221,0.18181818333333333,0.0,0.75,5,0.21560306899283332,0.5804195804195806
222,0.6161616166666667,0.0,0.25,5,0.35847697190362965,0.19580419580419578
223,0.8080808055555555,0.0,0.5,5,0.4730513068712211,0.27272727272727265
224,0.15151515000000004,0.33333749999999995,0.75,4,0.15005174606190658,0.5314685314685315
225,0.9595959611111111,0.6666625,0.25,4,0.5443662045641345,0.11188811188811182
226,0.9191919166666667,0.7777750000000001,0.0,3,0.3876167160234952,0.05594405594405594
227,0.11111111111111112,0.44445,0.0,2,0.053799337528691926,0.20979020979020974
228,0.5050505055555555,0.222225,1.0,1,0.43996121327525695,0.40559440559440557
229,0.5252525277777778,0.222225,1.0,4,0.5195561570713588,0.5384615384615383
230,0.23232323333333332,0.222225,0.75,1,0.2378374778080226,0.4405594405594406
231,0.5050505055555555,0.33333749999999995,0.75,2,0.4601254415151166,0.41258741258741255
232,0.32323232222222226,0.6666625,0.25,3,0.22505598075269645,0.23076923076923078
233,0.36363636111111114,0.6666625,0.0,4,0.14542857944634924,0.20279720279720287
234,0.25252525000000003,0.55555,0.0,5,0.12613157530835478,0.2517482517482517
235,0.6161616166666667,0.7777750000000001,0.75,4,0.5081355087528777,0.3356643356643357
236,0.010101011111111113,0.55555,1.0,3,0.09295797124332213,0.8251748251748252
237,0.27272727222222226,0.55555,0.0,4,0.14680159974953622,0.2867132867132867
238,0.8787878777777777,0.222225,0.0,4,0.3383310010132829,0.11188811188811182
239,0.040404038888888896,0.8888875,0.0,2,0.029012618871405035,0.3706293706293707
240,0.25252525000000003,0.55555,0.25,5,0.19585808359364149,0.3216783216783217
241,0.3434343444444445,0.222225,0.0,1,0.15783816753011531,0.17482517482517473
242,0.020202022222222213,0.0,0.75,2,0.07584779185810119,0.6783216783216786
243,0.14141413888888887,0.33333749999999995,0.5,4,0.126584628055528,0.4405594405594406
244,0.09090908888888889,0.0,0.0,1,0.05708836523354362,0.30769230769230765
245,0.7272727277777778,0.6666625,0.5,2,0.3897403162511035,0.16783216783216787
246,0.05050505000000001,0.8888875,0.25,3,0.05256020445526663,0.4265734265734266
247,0.18181818333333333,0.222225,0.25,2,0.12645953140145783,0.34265734265734266
248,0.3030303055555556,0.0,0.75,2,0.22170541901800478,0.4685314685314686
249,0.8383838388888889,1.0,0.0,1,0.30854853057074844,0.09090909090909088
250,0.74747475,0.7777750000000001,0.5,4,0.43875724250459736,0.23076923076923078
251,0.5555555555555556,0.0,0.25,4,0.291998243237258,0.20279720279720287
252,0.13131313333333333,0.44445,0.0,2,0.051648013177749155,0.2517482517482517
253,0.7676767666666666,0.55555,0.5,3,0.5168246547247823,0.19580419580419578
254,0.08080808333333335,0.6666625,0.75,4,0.14496166463750876,0.5804195804195806
255,0.9090909111111112,0.0,0.5,2,0.4772437352778989,0.1888111888111888
256,0.21212121111111115,0.8888875,1.0,5,0.2823752676476724,0.5314685314685315
257,0.48484848333333336,0.55555,0.5,2,0.2607494371495815,0.2867132867132867
258,0.26262626111111115,0.33333749999999995,1.0,5,0.31054365315363597,0.5874125874125875
259,0.6969696944444445,0.44445,0.25,1,0.3663482562371671,0.11888111888111891
260,0.1212121222222222,0.7777750000000001,0.5,5,0.13443900743581272,0.48251748251748255
261,0.040404038888888896,0.222225,0.25,2,0.06111952038619027,0.41958041958041964
262,0.6767676777777778,0.222225,0.5,2,0.44001125193688506,0.23776223776223776
263,0.8080808055555555,0.1111125,0.0,3,0.3224433878472996,0.06993006993006995
264,0.5252525277777778,0.6666625,0.75,5,0.4368033680076464,0.3916083916083916
265,0.4343434333333334,0.0,1.0,3,0.4322792644181501,0.4405594405594406
266,0.32323232222222226,1.0,0.75,1,0.278407337020191,0.4265734265734266
267,0.18181818333333333,0.0,1.0,1,0.2146323865770614,0.5034965034965035
268,0.20202019999999998,0.33333749999999995,1.0,4,0.22347367712824062,0.6503496503496504
269,0.5353535333333334,0.44445,0.75,1,0.3517062000268451,0.3286713286713287
270,0.5757575777777777,0.6666625,0.75,3,0.4501816099127941,0.2937062937062937
271,0.6363636388888889,0.1111125,0.75,5,0.504852904930262,0.3216783216783217
272,0.9696969722222222,1.0,0.5,4,0.5982520954534805,0.1258741258741259
273,0.14141413888888887,0.55555,0.25,5,0.1069407342767875,0.4335664335664336
274,0.31313131111111114,0.33333749999999995,0.75,2,0.3105199862190821,0.30769230769230765
275,0.7878787888888888,0.33333749999999995,0.5,3,0.4973413580019428,0.2517482517482517
276,0.9393939388888888,0.1111125,0.25,5,0.5363235040046144,0.17482517482517473
277,0.030303027777777755,0.44445,0.0,3,0.022597189111992946,0.41258741258741255
278,0.8282828277777777,1.0,0.0,4,0.3724333632100207,0.09790209790209786
279,0.7272727277777778,0.0,0.25,4,0.3181830015285459,0.20279720279720287
280,0.4949494944444444,0.7777750000000001,0.25,2,0.25666215755213573,0.19580419580419578
281,0.2424242444444445,0.222225,0.75,5,0.2663344956052193,0.47552447552447547
282,0.9898989888888887,0.1111125,0.0,2,0.42125047291606726,0.06293706293706297
283,0.27272727222222226,0.44445,1.0,5,0.3152547255261075,0.5454545454545454
284,0.9696969722222222,0.7777750000000001,0.5,1,0.5633278144295948,0.14685314685314682
285,0.9898989888888887,0.222225,0.25,1,0.33827994805445966,0.09790209790209786
286,0.20202019999999998,0.44445,0.75,3,0.1743627593346616,0.5454545454545454
287,0.7878787888888888,0.55555,0.25,5,0.5030951278910428,0.2237762237762238
288,0.6262626277777777,0.6666625,0.75,2,0.5785524153290059,0.2587412587412588
289,0.1010101,0.222225,0.25,5,0.10067474430412958,0.4685314685314686
290,0.9595959611111111,0.6666625,0.75,5,0.6980633347454605,0.27972027972027974
291,0.1010101,1.0,1.0,4,0.15842815039863573,0.6993006993006994
292,0.4747474722222223,1.0,0.5,4,0.3768039698239823,0.3286713286713287
293,0.7575757555555556,0.7777750000000001,0.0,3,0.2916168674918763,0.06293706293706297
294,0.2424242444444445,0.8888875,0.5,1,0.16484831354495855,0.34965034965034963
295,0.39393939444444454,0.7777750000000001,0.75,3,0.4265599806336856,0.38461538461538464
296,0.8282828277777777,0.1111125,0.5,3,0.5319180731869523,0.1888111888111888
297,0.9595959611111111,0.222225,0.25,4,0.5568417219655863,0.13286713286713286
298,0.42424242222222225,0.55555,0.0,4,0.22530313116925138,0.13986013986013995
299,0.6969696944444445,0.1111125,0.5,4,0.45115060183324074,0.2937062937062937
300,0.23232323333333332,0.6666625,1.0,4,0.289214673634663,0.5944055944055944
301,0.7272727277777778,0.8888875,0.75,2,0.48524687824680757,0.27972027972027974
302,0.35353535555555554,0.6666625,0.0,1,0.1416026504261908,0.1608391608391609
303,0.7272727277777778,0.0,0.25,2,0.36601624295528334,0.11188811188811182
304,0.84848485,0.44445,0.5,4,0.47765993522698114,0.2587412587412588
305,0.17171717222222221,0.7777750000000001,0.75,3,0.17031064203998159,0.5314685314685315
306,0.09090908888888889,0.33333749999999995,1.0,2,0.14040679403309247,0.7482517482517481
307,0.09090908888888889,0.33333749999999995,0.0,1,0.04948282676513914,0.23776223776223776
308,0.010101011111111113,0.1111125,0.25,4,0.02148890037674378,0.48251748251748255
309,0.7373737388888889,0.44445,0.25,4,0.45937689018508565,0.1888111888111888
310,1.0,0.0,0.75,4,0.8576373028755664,0.2237762237762238
311,0.8585858611111111,0.1111125,1.0,5,0.8180043161726644,0.34265734265734266
312,0.8080808055555555,0.0,0.75,5,0.5646355816132261,0.2937062937062937
313,0.060606061111111095,0.7777750000000001,0.25,5,0.06138256145880279,0.4965034965034965
314,0.26262626111111115,0.55555,0.0,1,0.11357694272568027,0.23076923076923078
315,0.6868686888888889,0.0,0.25,4,0.3623546300807415,0.17482517482517473
316,0.17171717222222221,0.6666625,0.5,1,0.12835390046295908,0.3706293706293707
317,0.32323232222222226,0.55555,0.75,2,0.31974231441657797,0.37762237762237755
318,0.35353535555555554,0.44445,0.25,4,0.21940803587095842,0.2237762237762238
319,0.9595959611111111,1.0,0.5,2,0.5012196923771847,0.16783216783216787
320,0.4444444444444445,1.0,0.75,3,0.3337713970219558,0.34965034965034963
321,0.6565656555555556,0.7777750000000001,0.0,1,0.2845925213163008,0.06993006993006995
322,0.3838383833333333,0.6666625,0.0,4,0.15694558599837105,0.20979020979020974
323,0.48484848333333336,0.1111125,0.25,5,0.27334667021445286,0.23776223776223776
324,0.9191919166666667,0.222225,0.25,5,0.4538770326938415,0.14685314685314682
325,0.84848485,0.55555,0.25,5,0.4444717929021511,0.16783216783216787
326,0.4949494944444444,0.0,1.0,4,0.6151266197903583,0.5174825174825175
327,0.4040404055555556,1.0,0.0,4,0.20321275255577537,0.2237762237762238
328,0.030303027777777755,0.8888875,0.5,4,0.0637803600281704,0.6013986013986015
329,0.84848485,0.8888875,0.75,2,0.6361665246087095,0.2657342657342658
330,0.5050505055555555,0.1111125,0.5,2,0.3019386938489299,0.2937062937062937
331,0.040404038888888896,0.44445,0.0,4,0.03478261751562778,0.41258741258741255
332,0.8585858611111111,0.0,0.0,2,0.288923570339651,0.09090909090909088
333,0.5050505055555555,0.44445,0.25,2,0.28260787980443,0.23776223776223776
334,0.13131313333333333,0.1111125,0.0,3,0.07104509463899979,0.2657342657342658
335,0.020202022222222213,0.55555,0.0,2,0.0034252816280687104,0.38461538461538464
336,0.7979798,1.0,0.5,1,0.4096333890407893,0.19580419580419578
337,0.4343434333333334,1.0,0.25,2,0.2681085013995611,0.20979020979020974
338,0.6767676777777778,0.222225,0.0,5,0.30045105796268945,0.1258741258741259
339,0.27272727222222226,0.33333749999999995,1.0,3,0.3863995593892985,0.5034965034965035
340,0.25252525000000003,0.222225,0.25,4,0.1550393834695929,0.34965034965034963
341,0.23232323333333332,0.7777750000000001,0.25,5,0.15189337166925931,0.3356643356643357
